name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
Tell Me Baby,エスカパレード,Official HIGE DANdism,2018-04-11,281952,49,0,1,0.649,0.0209,0.81,0,0.267,-3.384,0.0346,100.004,4,0.915,summer
HELLO,HELLO EP,Official HIGE DANdism,2020-08-05,280453,39,1,0,0.526,0.000764,0.883,0,0.37,-4.335,0.035,126.968,4,0.538,summer
プロミスザスター,THE GUERRiLLA BiSH,BiSH,2017-11-29,269200,53,7,0,0.449,0.00547,0.95,0,0.164,-0.726,0.0512,170.067,4,0.352,summer
ストロー,aikoの詩。,aiko,2019-06-05,290626,27,6,0,0.561,0.407,0.951,0,0.341,-2.585,0.0623,136.097,4,0.751,summer
イト,泣きたくなるほど嬉しい日々に,Creep Hyp,2018-09-26,216706,56,1,0,0.63,0.0633,0.807,0,0.386,-3.645,0.0311,131.971,4,0.937,summer
オドループ,oddloop,frederic,2014-09-24,255293,51,11,0,0.424,0.0034,0.899,0.000081,0.223,-3.937,0.0572,171.832,4,0.74,summer
Starrrrrrr,Me No Do Karate,[Alexandros],2013-06-26,312986,44,8,1,0.51,0.000458,0.934,0.00000343,0.286,-2.853,0.147,142.918,4,0.629,summer
アイデンティティ,DocumentaLy,sakanaction,2011-09-28,246759,49,6,0,0.499,0.0649,0.792,0,0.574,-3.438,0.0498,139.991,4,0.699,summer
Speaking,TWELVE,Mrs. GREEN APPLE,2016-01-13,229240,0,2,1,0.432,0.000216,0.898,0,0.084,-2.123,0.0928,173.048,4,0.765,summer
Terminal,CAVU,04 Limited Sazabys,2015-04-01,211866,40,6,1,0.499,0.000137,0.973,0.0000163,0.27,-2.848,0.0676,102.539,4,0.565,summer
『バッハの旋律を夜に聴いたせいです。』,『バッハの旋律を夜に聴いたせいです。』,sakanaction,2011-07-20,237300,42,6,1,0.728,0.0714,0.881,0,0.264,-2.87,0.0682,125.974,4,0.667,summer
Teenager Forever,CEREMONY,King Gnu,2020-01-15,189080,0,0,1,0.498,0.0676,0.92,0,0.342,-3.546,0.109,114.903,4,0.702,summer
ふたりごと,ふたりごと,RADWIMPS,2006-05-17,255293,53,5,1,0.585,0.139,0.837,0,0.0958,-4.866,0.0387,102.076,4,0.734,summer
有心論,有心論,RADWIMPS,2006-07-26,250440,47,2,1,0.525,0.0236,0.799,0,0.125,-4.972,0.132,145.003,4,0.529,summer
おしゃかしゃま,アルトコロニーの定理,RADWIMPS,2009-03-11,226613,49,2,0,0.596,0.0197,0.981,0.00042,0.346,-2.36,0.167,129.117,4,0.69,summer
セプテンバーさん,RADWIMPS 3 ~無人島に持っていき忘れた一枚~,RADWIMPS,2006-02-15,307173,60,2,1,0.703,0.598,0.805,0,0.0732,-5.838,0.0294,123.069,4,0.871,summer
マニフェスト,マニフェスト,RADWIMPS,2010-06-30,280333,44,0,1,0.472,0.000222,0.985,0,0.387,-2.588,0.0662,96.019,4,0.481,summer
グランドエスケープ,天気の子 (complete version),RADWIMPS,2019-11-27,339160,52,4,1,0.566,0.243,0.534,0.0000828,0.116,-7.414,0.0356,146.033,4,0.4,summer
人として,27,SUPER BEAVER,2016-06-01,244720,56,9,1,0.324,0.0039,0.847,0,0.0892,-3.732,0.046,164.191,4,0.491,summer
閃光,閃光,[Alexandros],2021-04-28,265466,59,5,0,0.546,0.000124,0.964,0.00000343,0.0802,-3.923,0.057,104.057,4,0.481,summer
Touch off,UNSER,UVERworld,2019-12-04,258706,64,4,0,0.411,0.0000236,0.894,0.000447,0.447,-3.815,0.0465,99.607,4,0.195,summer
東京フラッシュ,strobo,Vaundy,2020-05-27,258858,0,2,1,0.628,0.00255,0.634,0.00000724,0.0456,-5.508,0.0322,97.99,4,0.606,summer
しわあわせ,しわあわせ,Vaundy,2021-04-11,278250,0,5,1,0.494,0.00484,0.613,0,0.115,-6.813,0.0633,159.993,4,0.385,summer
灯火,strobo,Vaundy,2020-05-27,178892,0,4,1,0.627,0.0418,0.67,0.00213,0.0818,-6.619,0.0368,110.004,4,0.537,summer
napori,strobo,Vaundy,2020-05-27,203787,0,11,1,0.88,0.417,0.356,0,0.0997,-7.802,0.297,129.822,4,0.468,summer
不可幸力,strobo,Vaundy,2020-05-27,200243,0,11,0,0.69,0.0157,0.815,0.00000285,0.0636,-5.227,0.0426,94.032,4,0.613,summer
世界の秘密,世界の秘密,Vaundy,2020-12-27,221250,0,6,0,0.683,0.142,0.53,0,0.0978,-6.749,0.0614,159.969,4,0.823,summer
Bye by me,strobo,Vaundy,2020-05-27,242415,0,0,1,0.634,0.375,0.655,0.0000141,0.109,-4.333,0.0229,96.016,4,0.691,summer
アイアンバイブル,×と○と罪と,RADWIMPS,2013-12-11,335093,38,0,1,0.708,0.0788,0.863,0,0.0753,-2.134,0.0453,115.975,4,0.921,summer
リッケンバッカー,the Post,Regal Lily,2016-10-19,258253,45,2,1,0.302,0.00179,0.776,0.0000154,0.0467,-2.741,0.0638,183.507,4,0.477,summer
青春日記,青春日記,Ryukku to Soine Gohan,2020-03-04,209440,51,10,0,0.556,0.0597,0.719,0.000315,0.0728,-5.376,0.0845,99.164,4,0.535,summer
アメイジングレース,アメイジングレース,go!go!vanillas,2020-04-22,247933,40,7,1,0.507,0.00473,0.943,0,0.284,-2.649,0.0496,108.04,4,0.79,summer
鬼,世界観,Creep Hyp,2016-09-07,217226,46,6,1,0.56,0.00888,0.884,0,0.226,-2.308,0.0595,120.982,4,0.731,summer
イコール,AMUSIC,sumika,2021-03-03,296026,44,2,1,0.65,0.0305,0.771,0,0.148,-5.343,0.0424,135.024,4,0.735,summer
イノチミジカシコイセヨオトメ,死ぬまで一生愛されてると思ってたよ,Creep Hyp,2012-04-18,191456,57,7,1,0.3,0.00124,0.799,0,0.234,-3.703,0.0959,171.639,4,0.396,summer
Masquerade,Tragicomedy,SHE'S,2020-07-01,212106,39,8,1,0.607,0.0943,0.909,0.0000011,0.31,-3.779,0.0343,95.009,4,0.806,summer
さみしいよるのうた,さみしいよるのうた,Mr.ふぉるて,2019-03-27,138936,0,2,1,0.47,0.000727,0.685,0.00000343,0.32,-4.095,0.0303,143.964,4,0.565,summer
STAY with ME,LiKE,Macaroni Empitsu,2019-02-13,299480,44,5,1,0.595,0.0166,0.753,0,0.137,-4.821,0.033,123.058,4,0.405,summer
口癖,口癖,Mr.ふぉるて,2019-03-27,208400,0,10,0,0.319,0.0241,0.943,0,0.279,-1.511,0.0876,100.565,4,0.511,summer
カヤ,NACHTMUSIK,anewhite,2020-07-22,247946,30,8,1,0.532,0.135,0.808,0,0.0639,-2.343,0.0312,137.962,4,0.576,summer
常夜燈,常夜燈,PEOPLE 1,2020-07-28,264719,48,10,1,0.811,0.491,0.383,0.00013,0.111,-7.335,0.0635,98.997,4,0.619,summer
東京,大衆音楽,PEOPLE 1,2019-12-27,198636,43,8,1,0.686,0.084,0.561,0.000102,0.0625,-9.594,0.0324,127.998,4,0.581,summer
残響,第壱楽章,映秀。,2021-03-17,254760,31,0,1,0.461,0.299,0.604,0,0.563,-5.994,0.078,79.952,4,0.353,summer
HOURGLASS,HOURGLASS,UVERworld,2021-03-10,242493,32,11,1,0.366,0.00223,0.732,0,0.252,-5.262,0.0527,154.304,4,0.45,summer
0 choir,0 CHOIR,UVERworld,2014-07-02,341093,43,8,1,0.617,0.0247,0.89,0,0.468,-3.385,0.129,134.949,4,0.648,summer
THE OVER,THE ONE,UVERworld,2012-11-28,322720,45,5,1,0.558,0.0105,0.966,0,0.119,-3.441,0.162,94.914,4,0.322,summer
IMPACT,0 CHOIR,UVERworld,2014-07-02,265040,41,2,0,0.541,0.000462,0.92,0,0.298,-5.323,0.151,137.017,4,0.395,summer
ナノ・セカンド(album ver.),0 CHOIR,UVERworld,2014-07-02,295213,38,5,0,0.535,0.000547,0.812,0.0000223,0.438,-5.493,0.0624,140.006,4,0.552,summer
CHANCE!,Timeless,UVERworld,2006-02-22,270706,42,0,1,0.551,0.00322,0.959,0,0.142,-3.75,0.0909,125.094,4,0.522,summer
No.1,No.1,DISH//,2021-04-10,230600,55,1,1,0.495,0.0216,0.878,0,0.186,-4.3,0.058,90.492,4,0.621,summer
なないろ,なないろ,BUMP OF CHICKEN,2021-05-18,259877,58,9,1,0.593,0.0178,0.862,0,0.101,-4.347,0.0299,124.978,4,0.84,summer
予感,予感,SUPER BEAVER,2018-11-21,256865,48,7,1,0.375,0.00178,0.937,0.0000142,0.0642,-2.51,0.127,147.902,4,0.241,summer
your song,未来の始めかた,SUPER BEAVER,2012-07-11,341640,47,10,1,0.621,0.0596,0.707,0,0.157,-4.695,0.0315,132.058,4,0.414,summer
秘密,27,SUPER BEAVER,2016-06-01,234813,44,3,1,0.248,0.00136,0.953,0,0.283,-2.947,0.0739,169.979,4,0.382,summer
愛しい人,愛しい人,SUPER BEAVER,2021-05-02,258160,43,3,1,0.387,0.00574,0.962,0,0.13,-1.95,0.0988,165.935,4,0.402,summer
ひとりで生きていたならば,アイラヴユー,SUPER BEAVER,2021-02-03,298013,45,10,1,0.535,0.183,0.601,0,0.13,-4.485,0.0301,81.5,4,0.503,summer
証明,愛する,SUPER BEAVER,2015-04-01,282573,44,11,1,0.25,0.0006,0.911,0.0000956,0.0778,-2.172,0.0686,180.337,4,0.456,summer
irony,真ん中のこと,SUPER BEAVER,2017-09-06,196453,38,1,1,0.308,0.00447,0.986,0,0.261,-3.347,0.235,199.935,4,0.423,summer
U,U,millennium parade,2021-07-12,187266,65,9,0,0.651,0.0437,0.913,0.00133,0.311,-5.667,0.0384,120.028,4,0.736,summer
ラブレター,ラブレター,YOASOBI,2021-08-09,212400,63,7,1,0.662,0.447,0.86,0,0.339,-3.534,0.0286,100.016,4,0.69,summer
ブラザーズ,エスカパレード,Official HIGE DANdism,2018-04-11,237516,47,9,0,0.666,0.0748,0.886,0,0.0501,-4.111,0.0527,164.088,4,0.976,summer
バッドパラドックス,Q.E.D,BLUE ENCOUNT,2020-11-18,260440,50,8,1,0.494,0.0223,0.956,0,0.336,-3.177,0.215,128.886,4,0.84,summer
SUMMER BREEZE,THE WORLD,go!go!vanillas,2019-05-15,269533,44,9,1,0.346,0.00369,0.952,0,0.11,-0.919,0.0968,164.894,4,0.689,summer
マヨイガ,マヨイガ,Hitsujibungaku,2021-07-07,319362,42,8,1,0.621,0.0859,0.607,0.134,0.116,-8.376,0.033,155.95,4,0.259,summer
ハイウェイ,オレンジチョコレートハウスまでの道のり,Hitsujibungaku,2018-02-07,258661,0,0,1,0.577,0.00153,0.784,0.00218,0.114,-6.366,0.0299,130.033,4,0.358,summer
あいまいでいいよ,POWERS,Hitsujibungaku,2020-12-09,273133,44,6,1,0.58,0.00914,0.636,0.278,0.166,-4.924,0.0335,133.981,4,0.318,summer
ロマンス,ロマンス,Hitsujibungaku,2019-07-03,214813,0,2,1,0.645,0.0128,0.881,0.000273,0.0717,-1.993,0.0391,131.008,4,0.442,summer
ラッキー,ラッキー,Hitsujibungaku,2021-03-17,157907,27,9,1,0.57,0.366,0.712,0.00462,0.219,-4.365,0.0401,129.934,4,0.492,summer
砂漠のきみへ,POWERS,Hitsujibungaku,2020-12-09,256133,37,6,1,0.503,0.0338,0.55,0.026,0.146,-6.159,0.0335,127.997,4,0.312,summer
恋なんて,ざわめき,Hitsujibungaku,2020-02-05,246172,0,8,1,0.593,0.0466,0.831,0,0.267,-6.28,0.0443,139.977,4,0.355,summer
Step,トンネルを抜けたら,Hitsujibungaku,2017-10-04,337400,0,1,0,0.738,0.303,0.677,0.000629,0.0838,-5.443,0.0315,131.904,4,0.302,summer
mother,POWERS,Hitsujibungaku,2020-12-09,264600,33,7,1,0.394,0.00578,0.538,0.000745,0.132,-7.69,0.0333,120.035,4,0.167,summer
ghost,POWERS,Hitsujibungaku,2020-12-09,286120,33,4,1,0.336,0.0116,0.492,0.201,0.112,-7.48,0.0279,99.047,3,0.251,summer
1999,1999,Hitsujibungaku,2018-12-05,289060,0,11,0,0.541,0.191,0.767,0.00000342,0.122,-4.078,0.0354,131.992,4,0.368,summer
FUTARIDAY,KETSUNOPOLIS 9,Ketsumeishi,2014-07-23,236280,25,10,1,0.772,0.192,0.663,0.00000133,0.288,-6.845,0.0645,96.989,4,0.681,summer
