name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
Take Yourself Home,In A Dream,Troye Sivan,2020-08-21,249369,57,5,0,0.366,0.0743,0.606,0.00034,0.106,-9.188,0.0832,100.694,4,0.294,spring
Okinawa,Okinawa,92914,2018-02-14,348445,61,5,1,0.735,0.929,0.167,0.165,0.662,-18.467,0.0567,147.854,4,0.376,spring
camellia,camellia,slchld,2020-11-18,151211,60,10,1,0.714,0.479,0.56,0,0.157,-4.742,0.0662,109.934,4,0.945,spring
Autumn Breeze (Feat. Rachel Lim),Autumn Breeze,JIDA,2016-10-20,223182,5,2,1,0.511,0.929,0.537,0.018,0.53,-8.449,0.0305,76.003,4,0.393,spring
Notion,Futureproof,The Rare Occasions,2016-08-05,195120,1,9,1,0.307,0.0678,0.884,0.00103,0.0849,-3.825,0.0813,159.579,4,0.314,spring
My Jinji,Jinji Kikko,Sunset Rollercoaster,2016-03-01,400560,65,7,1,0.389,0.534,0.597,0.406,0.144,-8.436,0.0308,143.943,4,0.506,spring
Peach Pit,Sweet FA,Peach Pit,2018-06-27,287080,63,6,0,0.515,0.00322,0.804,0.00229,0.149,-5.345,0.0398,123.969,4,0.298,spring
Mrs Magic,Mrs Magic,Strawberry Guy,2019-07-24,208500,78,8,1,0.471,0.159,0.634,0.365,0.374,-7.406,0.031,132.542,4,0.366,spring
Notion,Notion,The Rare Occasions,2021-12-02,195120,84,9,1,0.309,0.0673,0.883,0.00111,0.0849,-3.825,0.0808,159.488,4,0.312,spring
Show Me How,Show Me How,Men I Trust,2018-02-28,215110,79,5,1,0.791,0.674,0.267,0.534,0.102,-11.997,0.0415,165.99,4,0.544,spring
Birch Tree,Taking My Time to Be,Strawberry Guy,2019-09-27,280603,62,8,1,0.491,0.226,0.619,0.297,0.116,-8.717,0.03,114.392,4,0.164,spring
Traingazing,Traingazing,Sam Wills,2020-03-04,214159,61,11,1,0.849,0.692,0.361,0.00673,0.14,-10.057,0.0641,137.539,4,0.553,spring
Something About You,Mulholland Drive,Eyedress,2021-08-27,153312,79,9,0,0.648,0.0332,0.781,0.013,0.305,-8.736,0.0271,133.417,4,0.822,spring
Apocalypse,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,290146,84,5,1,0.369,0.0194,0.467,0.46,0.109,-9.018,0.0274,94.473,4,0.174,spring
My Kind of Woman,2,Mac DeMarco,2012-10-16,190845,81,6,0,0.501,0.00294,0.765,0.49,0.184,-7.063,0.0281,91.771,4,0.46,spring
New Home,New Home,Austin Farwell,2021-05-11,126359,65,5,1,0.378,0.994,0.014,0.87,0.116,-22.794,0.0515,71.865,1,0.198,spring
Angel Baby - Acoustic,Angel Baby (Acoustic),Troye Sivan,2022-04-13,258000,56,11,1,0.495,0.523,0.29,0,0.0877,-9.412,0.0362,140.627,4,0.0603,spring
Angel Baby,Angel Baby,Troye Sivan,2021-09-09,220779,83,11,1,0.559,0.0145,0.559,0,0.138,-6.425,0.0358,72.498,4,0.338,spring
j's lullaby (darlin' i'd wait for you),j's lullaby (darlin' i'd wait for you),Delaney Bailey,2022-01-07,290132,72,8,1,0.54,0.498,0.11,0.000614,0.0781,-19.885,0.0328,76.068,4,0.172,spring
Clementine,Clementine,grentperez,2021-11-05,245400,62,10,1,0.584,0.013,0.407,0.0000257,0.236,-8.818,0.0244,76.667,4,0.35,spring
Numb Little Bug,Numb Little Bug,Em Beihold,2022-01-28,169237,79,8,0,0.742,0.327,0.527,0,0.25,-6.892,0.0769,84.974,4,0.638,spring
Frankenstein,Frankenstein,Claire Rosinkranz,2021-05-14,202248,67,2,1,0.826,0.13,0.745,0.0000132,0.178,-6.091,0.141,119.92,4,0.883,spring
"Time Goes ""Bye""","Time Goes ""Bye""",Jex Nwalor,2021-09-17,261027,60,4,1,0.645,0.696,0.261,0.0000438,0.118,-11.578,0.0627,123.742,3,0.216,spring
Dancing with my phone,Dancing with my phone,HYBS,2021-11-23,203532,64,6,1,0.834,0.439,0.586,0.083,0.102,-8.278,0.0267,102.048,4,0.878,spring
Blue Flame,FEARLESS,LE SSERAFIM,2022-05-02,201894,75,4,0,0.781,0.0281,0.725,0,0.0761,-3.571,0.0452,112.045,4,0.765,spring
Maze in the Mirror,The Dream Chapter: ETERNITY,TOMORROW X TOGETHER,2020-05-18,226083,60,10,1,0.379,0.209,0.505,0,0.117,-4.979,0.0302,152.764,4,0.458,spring
friend to lover,friend to lover,Standing Egg,2020-05-22,187946,52,6,1,0.675,0.825,0.376,0,0.105,-7.739,0.0642,83.967,4,0.592,spring
Winter ?,Nonadaptation ???,SE SO NEON,2020-02-18,232000,53,6,0,0.472,0.644,0.488,0.0556,0.335,-5.174,0.0287,146.752,3,0.272,spring
Dancing In The Rain,Scene,Rad Museum,2017-10-26,203000,59,7,0,0.464,0.563,0.365,0,0.123,-9.582,0.0256,84.977,4,0.276,spring
Tek It - Sped Up,Tek It (I Watch the Moon),Cafun?,2019,166859,83,10,0,0.348,0.0000993,0.95,0.00000968,0.0868,-5.049,0.124,168.964,4,0.377,spring
Sunsetz,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,214680,79,9,0,0.412,0.0542,0.477,0.798,0.0975,-9.381,0.029,75.302,4,0.141,spring
just like magic,Positions,Ariana Grande,2020-10-30,149900,70,8,1,0.719,0.08,0.607,0,0.125,-5.156,0.165,128.006,4,0.464,spring
nasty,Positions,Ariana Grande,2020-10-30,200732,68,6,0,0.772,0.0814,0.506,0.000011,0.182,-6.558,0.139,127.894,4,0.456,spring
Pluto Projector,Pony,Rex Orange County,2019-10-25,267520,82,5,1,0.379,0.707,0.219,0.000691,0.118,-11.196,0.0307,79.786,4,0.188,spring
Until I Found You,Until I Found You,Stephen Sanchez,2021-09-01,177720,90,10,1,0.539,0.727,0.508,0,0.174,-6.05,0.0288,101.358,3,0.227,spring
Sparks,Parachutes,Coldplay,2000-07-10,227093,87,1,1,0.371,0.748,0.268,0.0517,0.104,-10.506,0.0281,102.617,3,0.165,spring
YKWIM?,Bipolar,Yot Club,2019-05-31,212750,0,9,1,0.599,0.935,0.537,0.893,0.301,-7.625,0.0268,123.722,3,0.258,spring
Cari?o,Cari?o,The Mar?as,2018-08-17,258713,70,0,0,0.647,0.402,0.385,0.0569,0.117,-13.717,0.0295,113.982,4,0.66,spring
Slipping Through My Fingers - From 'Mamma Mia!' Original Motion Picture Soundtrack,Mamma Mia! The Movie Soundtrack,Cast of Mamma Mia! The Movie,2008-01-01,230893,71,2,1,0.463,0.507,0.489,0,0.165,-7.968,0.0288,140.034,4,0.249,spring
Ice Dance,Edward Scissorhands,Danny Elfman,1990-01-01,104973,57,10,1,0.259,0.993,0.105,0.944,0.127,-22.512,0.0329,87.024,4,0.0396,spring
ELEVEN,ELEVEN,IVE,2021-12-01,178453,80,9,1,0.828,0.0617,0.731,0,0.048,-3.033,0.111,119.978,4,0.587,spring
WA DA DA,FIRST IMPACT,Kep1er,2022-01-03,183693,75,10,1,0.785,0.00122,0.907,0.00000311,0.213,-2.657,0.0938,126.004,4,0.685,spring
Weekend,INVU - The 3rd Album,TAEYEON,2022-02-14,233413,60,8,1,0.74,0.0783,0.854,0.000532,0.253,-2.209,0.0525,114.029,4,0.856,spring
Alcohol-Free,Alcohol-Free,TWICE,2021-06-09,210573,57,8,1,0.688,0.0474,0.909,0.00000135,0.0674,-1.992,0.0624,97.097,4,0.702,spring
Butterfly,[X X],LOONA,2019-02-19,237707,62,7,0,0.582,0.034,0.849,0.000138,0.119,-4.153,0.0414,107.004,4,0.355,spring
Butterfly,<Queendom2> FANtastic QUEENDOM 1-2,Various Artists,2022-05-26,255933,45,7,0,0.61,0.123,0.83,0.00000202,0.0319,-4.79,0.0425,106.974,4,0.223,spring
Blueberry Eyes (feat. SUGA of BTS),Colour Vision,MAX,2020-09-18,172244,66,0,0,0.746,0.454,0.611,0.000922,0.133,-7.034,0.101,149.967,4,0.411,spring
Kiss Me More (feat. SZA),Planet Her,Doja Cat,2021-06-25,208666,82,8,1,0.764,0.259,0.705,0.0000892,0.12,-3.463,0.0284,110.97,4,0.781,spring
Swing Lynn,I'm Sure,Harmless,2012-08-14,321438,77,2,1,0.464,0.0506,0.945,0.756,0.112,-1.815,0.0401,165.177,4,0.453,spring
Permission to Dance,Permission to Dance,BTS,2021-07-23,187585,81,9,1,0.702,0.00544,0.741,0,0.337,-5.33,0.0427,124.925,4,0.646,spring
Mayday (feat. ??),homemade 1,Crush,2020-05-20,199266,19,4,0,0.635,0.523,0.641,0,0.199,-6.39,0.0843,74.977,4,0.578,spring
Pretty Face,Let's Remake It,PUBLIC,2015-03-24,230786,64,11,1,0.538,0.00235,0.89,0,0.354,-3.193,0.0489,143.022,4,0.628,spring
Make You Mine,Make You Mine,PUBLIC,2019-08-09,232906,78,9,1,0.606,0.0128,0.799,0,0.15,-4.452,0.0261,103.014,4,0.638,spring
TFW (That Feeling When),MANIFESTO : DAY 1,ENHYPEN,2022-07-04,197795,69,3,0,0.689,0.113,0.692,0,0.134,-4.388,0.0354,116.024,4,0.902,spring
SHOUT OUT,MANIFESTO : DAY 1,ENHYPEN,2022-07-04,228115,72,2,1,0.495,0.00315,0.844,0,0.459,-3.65,0.0671,159.989,4,0.486,spring
CROWN,The Dream Chapter: STAR,TOMORROW X TOGETHER,2019-03-04,230706,49,5,1,0.622,0.0505,0.8,0,0.0619,-5.819,0.0425,110.977,4,0.58,spring
Let Me In (20 CUBE),BORDER : DAY ONE,ENHYPEN,2020-11-30,189858,66,8,0,0.483,0.00258,0.795,0,0.0912,-4.338,0.181,171.853,4,0.685,spring
Given-Taken,BORDER : DAY ONE,ENHYPEN,2020-11-30,183090,72,8,0,0.631,0.17,0.649,0,0.321,-4.939,0.0377,108.07,4,0.459,spring
Dream Girl,Dream Girl,Crisaunt,2019-02-14,179286,71,4,1,0.945,0.372,0.239,0.29,0.118,-17.862,0.0389,118.616,4,0.583,spring
moment,moment,Vierre Cloud,2019-12-19,129543,82,6,1,0.544,0.0426,0.855,0.157,0.167,-7.461,0.093,171.349,4,0.517,spring
Fairy of shampoo,1st,Light & Salt,2014-03-01,227306,41,2,0,0.751,0.227,0.554,0.0000471,0.0385,-10.23,0.0245,110.986,4,0.765,spring
"With Love, Eugene","With Love, Eugene",Sofia Mills,2019-11-13,224289,0,5,1,0.531,0.892,0.286,0.102,0.11,-14.167,0.0274,91.639,4,0.568,spring
Cherry,Fine Line,Harry Styles,2019-12-13,259186,76,7,1,0.53,0.615,0.512,0.00453,0.129,-9.261,0.0259,95.946,4,0.411,spring
Main Title (Once Upon a Dream),Sleeping Beauty,Various Artists,1959-01-01,73613,19,5,1,0.215,0.941,0.263,0.0000369,0.104,-12.682,0.0308,80.064,3,0.443,spring
Meet Me in the Hallway,Harry Styles,Harry Styles,2017-05-12,227200,72,2,1,0.537,0.747,0.383,0.00025,0.356,-6.528,0.0247,104.252,4,0.339,spring
I Hear a Symphony,Flying,Cody Fry,2017-10-06,185176,76,3,1,0.197,0.934,0.247,0.0163,0.111,-8.542,0.0306,75.787,3,0.407,spring
Beautiful People Beautiful Problems (feat. Stevie Nicks),Lust For Life,Lana Del Rey,2017-07-21,253531,60,5,1,0.509,0.834,0.43,0.000854,0.0927,-8.387,0.0325,122.919,4,0.128,spring
Mary On A Cross,Seven Inches Of Satanic Panic,Ghost,2019-09-13,244804,89,11,1,0.466,0.000235,0.9,0.00104,0.103,-4.469,0.0447,130.02,4,0.561,spring
Over Now (with The Weeknd),Over Now (with The Weeknd),Calvin Harris,2020-08-28,210795,71,4,0,0.612,0.0759,0.884,0.00132,0.247,-4.113,0.0454,178.043,4,0.679,spring
Those Eyes,Those Eyes,New West,2019-05-10,220750,82,4,1,0.597,0.727,0.351,0.0000386,0.319,-8.043,0.0281,119.948,3,0.243,spring
Kingston,Atlanta Millionaires Club,Faye Webster,2019-05-24,202653,75,10,0,0.73,0.154,0.355,0.00155,0.117,-9.13,0.0359,142.143,4,0.56,spring
the perfect pair,Beatopia,beabadoobee,2022-07-15,177533,77,11,1,0.634,0.433,0.663,0.124,0.102,-6.818,0.0331,146.053,4,0.6,spring
Something About You,Something About You,Eyedress,2021-06-03,153312,61,9,0,0.648,0.0332,0.781,0.013,0.305,-8.736,0.0271,133.417,4,0.822,spring
Nap of a star,The Dream Chapter: STAR,TOMORROW X TOGETHER,2019-03-04,243013,58,7,1,0.626,0.413,0.452,0.00000112,0.104,-9.062,0.0259,140.022,4,0.354,spring
Ma Belle Evangeline,The Princess and the Frog (Original Motion Picture Soundtrack),Various Artists,2009-11-23,115693,65,3,1,0.378,0.812,0.352,0.00000517,0.106,-8.745,0.0354,139.491,5,0.306,spring
Cherry Wine,Cherry Wine,grentperez,2021-09-10,173286,61,11,0,0.74,0.34,0.563,0,0.0824,-7.016,0.04,104.958,4,0.577,spring
Melting,Por Vida,Kali Uchis,2015-02-04,208853,71,8,1,0.574,0.179,0.479,0.0803,0.106,-7.776,0.0355,115.263,4,0.303,spring
